source,post_type,post_id,author,date,title,content,type_slug,rating_data,rating,likes,dislikes,approved,pinned
post,product,20061,,2023-08-29 11:29:13,Excellent sérum,"Je ne regrette pas mon achat car ce sérum redonne de l’éclat à mon visage qui reste bien hydraté pendant la journée, répare les défauts du visage au fur et à mesure du temps. Super produits je recommande",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Excellent sérum"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10209,,2023-08-28 11:59:36,Utilisation difficile,Utilisation difficile,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Utilisation difficile"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,0,0,1,0
post,product,7210,,2023-08-28 11:59:23,Très bon produit,Très bon produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Très bon produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10295,,2023-08-26 08:50:04,J’ai pu m’amuser sur mes,J’ai pu m’amuser sur mes petites cousines. Elles ont adoré,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""J’ai pu m’amuser sur mes"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,7213,,2023-08-25 10:26:03,"Poil tres souple, je fais","Poil tres souple, je fais des eye-liner subliment fins maintenant",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Poil tres souple, je fais"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10438,,2023-08-25 10:25:39,Très satisfaite,"J’ai découvert la marque sur Tiktok, et je ne m’attendais pas à être aussi satisfaite!!! Hate de repasser commander chez vous",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Très satisfaite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,,2023-08-25 00:04:00,Une découverte qui me met en joie,Je pense que je vais l&#x27;intégrer à ma routine,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:33:""Une découverte qui me met en joie"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-08-24 13:15:11,Je n&#x27;ai pas rien reçu.,Attention avant de commander. Réflichissez !!!!,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:27:""Je n&#x27;ai pas rien reçu."";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,2761,,2023-08-22 16:06:23,Commande non reçu,J’ai passé commande le 24/07/23 et Je ne l’ai toujours pas reçu. J’ai l’impression qu’il n’y a pas beaucoup d’action de votre part malgré les relances par mail que j’ai fais car aujourd’hui est le 22/08/23 et je ne l’ai toujours pas reçu.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:17:""Commande non reçu"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,20091,,2023-08-21 19:55:54,Cette gamme est une pépite,Cette gamme est une pépite :u1F970::u1F970::u1F970:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Cette gamme est une pépite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,9390,,2023-08-19 00:32:52,"Je suis très satisfait, je","Je suis très satisfait, je m&#x27;attendais à ce que ça soit wow et c&#x27;est le cas",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Je suis très satisfait, je"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,,2023-08-18 15:45:31,Meilleur crème solaire,Ça fait des 3 années que j&#x27;utilise des crèmes solaires qui me piquent les yeux ou irritent ma peau sensible mais celle ci a fait la différence sans alcool et irrite pas ma peau.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Meilleur crème solaire"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,12920,,2023-08-17 10:48:28,Excellent,Excellent,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,20060,,2023-08-17 10:48:14,Des excellents produits que je,Des excellents produits que je recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:30:""Des excellents produits que je"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,4570,11696,2023-08-16 12:59:25,Ce savon est juste TOP,"Ce savon est juste TOP
Parfait pour la peau",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Ce savon est juste TOP"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,11696,2023-08-16 12:59:00,Pellicules,"J&#x27;ai commencé à me gratter la tête quand je suis arrivé en France. On me disait que c&#x27;était dû au calcaire contenu dans l&#x27;eau. J&#x27;ai utilisé toutes sortes de shampooing mais rien.
Je suis Sybille sur titok et j&#x27;ai décidé d&#x27;essayer un produit naturel.
Je suis très très satisfaite de cette pierre : plus de démangeaisons et ma tête respiiiire.
Vraiment merci beaucoup. 
Je recommanderai",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Pellicules"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,10438,,2023-08-15 09:31:59,Mixing,"Texture plus épaisse, sèche moins vite que d&#x27;autres produits du même style. Je recommande",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Mixing"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,17533,,2023-08-15 09:30:36,Base noir,"Très bonne base, tiens très bien dans la durée",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Base noir"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,10133,2023-08-15 08:00:32,Excellent,Je recommande je n’achèterai plus de crème solaire ailleurs,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,10133,2023-08-15 08:00:26,Très hydratant,Excellent ma peau glow,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Très hydratant"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,20061,10133,2023-08-15 08:00:05,Très bon produit,Cela fait 3 semaines que je l’utilise je suis très satisfaite je recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Très bon produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,4570,,2023-08-12 18:07:19,Très bon produit,Moi qui avait le teint terne je suis ravie de retrouver un teint clair et homogène,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Très bon produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,,2023-08-12 10:09:10,De bons produits pour avoir,De bons produits pour avoir un teint lumineux. Je les recommande.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:27:""De bons produits pour avoir"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,4570,,2023-08-10 17:02:23,Excellent pour la peau,Excellent pour la peau,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Excellent pour la peau"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-08-10 12:40:05,Super produit,Super produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Super produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,,2023-08-09 18:37:28,Ce sérum a changé ma,Ce sérum a changé ma vie !!! Ma peau est devenue super lisse,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:20:""Ce sérum a changé ma"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,,2023-08-09 18:37:26,Super crème hydratante ! Je,Super crème hydratante ! Je recommande toute la gamme,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:27:""Super crème hydratante ! Je"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,21956,,2023-08-09 18:36:52,"Super crème solaire, franchement rien","Super crème solaire, franchement rien à dire c’est une pure PÉPITE!! Elle ne laisse pas de fini blanc et elle hydrate super bien la peau. Je la recommande à 100%",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:37:""Super crème solaire, franchement rien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,10104,2023-08-09 16:43:59,Au top,Au top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Au top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20091,10104,2023-08-09 16:43:51,Tres bonne cure,Au top l’eau douce et éclatante,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Tres bonne cure"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,21956,10104,2023-08-09 16:43:35,Tres bien,Sur l’eau noire nickel ça manquait,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Tres bien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,,2023-08-08 23:52:05,Le savon m&#x27;irrite le visage,Le savon m&#x27;irrite le visage,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:32:""Le savon m&#x27;irrite le visage"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,0,0,1,0
post,product,2761,,2023-08-08 23:51:45,La piere jaune c&#x27;est vraiment,"La piere jaune c&#x27;est vraiment bof, lorques je l&#x27;utilise le jour d&#x27;après mes pellicule revienne et quant à la gamme curcuma elle n&#x27;a pas apportez de changement significatif à ma peau. Le savon noir m&#x27;irrite le visage.
Mais j&#x27;ai beacoup aimer la crème solaire, elle fond sur la peau mais attention à ne pas appliquer sur les yeux.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:34:""La piere jaune c&#x27;est vraiment"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,20091,10125,2023-08-07 18:38:59,Excellent,"J’utilise ces produits depuis 3 semaines maintenant, je vois déjà des les résultats sur ma peau, j’adore !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-08-07 18:07:13,Pierre Jaune by Sibylle,Bonne quantité j’ai utilisé deux fois en deux semaines et j’ai un résultat assez épatant,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Pierre Jaune by Sibylle"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,,2023-08-07 16:43:30,Pierre jaune,Super efficace,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Pierre jaune"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-08-07 08:48:27,J&#x27;en avais telement marre de,"J&#x27;en avais telement marre de la pellicule, Dès la première utilisation j&#x27;ai vu la différence, je n&#x27;ai plus de démangeaisons comme. Le seul problème ce que ça me pique vraiment les yeux malgré que je fait attention.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:33:""J&#x27;en avais telement marre de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,13426,,2023-08-07 08:28:23,Crème solaire Visage,"Tres bonne crème solaire, elle s&#x27;applique facilement, ne laisse pas de trace blanche et n&#x27;a pas de fini gras.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:20:""Crème solaire Visage"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,13426,,2023-08-07 07:16:37,Excellent,Excellent,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,10072,2023-08-06 19:59:37,"Produit au top, de qualité","Produit au top, de qualité , pas déçue du tout",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Produit au top, de qualité"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,,2023-08-03 10:46:11,Super produit les effets sont,Super produit les effets sont là mais sa fini trop vite :u1F972:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:29:""Super produit les effets sont"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,2,0,1,0
post,product,13426,,2023-08-03 10:16:59,Complètement invisible,Ce que j&#x27;aime c&#x27;est que le fini est complètement invisible et la crème est tellement légère. Elle est incroyable,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Complètement invisible"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-08-03 10:15:51,Très efficace,Après 3 utilisations à raison d&#x27;une fois par semaine mes plaques sur mon cuir chevelu ont disparu. Cela fait 3 semaines après la dernière utilisation que je n&#x27;ai plus de démangeaisons et que mon cuir chevelu est sain,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Très efficace"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,7210,,2023-08-03 09:37:26,3 étoiles,"Cet article ne mérite que 3 étoiles, sans remettre en cause l’efficacité du produit et la qualité qui sont excellentes, la palette est arrivée endommagée à l’extérieur, ce que je trouve un peu honteux en vue du prix de la palette. De plus, le packaging est de très basse qualité et s’ouvre trop facilement. J’ai conservé le produit sans faire de réclamations car c’était un cadeau et cela n’empêcher pas une bonne utilisation de la palette. Ces endroits abîmés doivent être causés par de mauvaises conditions de stockage. Je trouve que cela n’est pas acceptable en vue du prix de palette, un carton d’emballage ne serait pas du luxe.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""3 étoiles"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,2761,,2023-08-02 13:59:36,J’adore ces produits,J’adore ces produits,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:20:""J’adore ces produits"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20091,,2023-08-01 00:39:00,Excellent,"J’ai utilisé le produit pendant 3 semaines et j’ai été débarrassé de mon psoriasis qui était là depuis mes 15 ans , vraiment excellent",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,,2023-07-31 14:06:50,Savon noir,Le savon après utilisation devient complètement moue c’est très désagréable mais bon…,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Savon noir"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,21956,,2023-07-31 14:06:38,Crème solaire,Franchement impeccable je vois la diff depuis que j’utilise une crème solaire pour sortir,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Crème solaire"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,9143,2023-07-29 20:47:42,J&#x27;adore !,"Toute suite après application, je trouve ma peau éclatante !
Plus aucunes tâche !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""J&#x27;adore !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,9143,2023-07-29 20:45:45,J&#x27;adore !,"Ne laisse pas la peau blanche, très agréable à porter !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""J&#x27;adore !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20091,9143,2023-07-29 20:44:40,Superbe produits,"Après 1mois d&#x27;utilisation, ma peau est éclatante ! Le glow up total! Plus de tâches, de boutons, une peau lumineuses. Je suis choqué des résultats. C&#x27;est la première fois que j&#x27;obtiens de véritables résultats !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Superbe produits"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,21956,,2023-07-29 04:41:20,Au top,Au top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Au top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20091,,2023-07-29 04:41:17,Superbe,Superbe,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Superbe"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2023-07-28 19:18:17,J&#x27;ai remarqué une amélioration de,"J&#x27;ai remarqué une amélioration de ma peau. Dorénavant, je l&#x27;adopterai à ma routine.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:38:""J&#x27;ai remarqué une amélioration de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,,2023-07-28 19:16:13,Très hydratante j&#x27;aime beaucoup !,Très hydratante j&#x27;aime beaucoup ! Je recommande.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:38:""Très hydratante j&#x27;aime beaucoup !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,,2023-07-28 19:15:38,Ne laisse pas de fini,Ne laisse pas de fini blanc et hyper hydratante. Cependant laisse un léger fini gras peut-être parce que j&#x27;ai la peau mixte à grasse.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Ne laisse pas de fini"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,20062,,2023-07-28 19:14:07,Parfait :+1: fait du bien,Parfait :+1: fait du bien à ma peau.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Parfait :+1: fait du bien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,8779,2023-07-25 21:17:00,Un kiff,Un kiff,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Un kiff"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,,2023-07-25 20:38:54,A voir sur le long,A voir sur le long terme,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""A voir sur le long"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,,2023-07-25 10:13:11,Cela a toujours été mon,"Cela a toujours été mon rêve de texte les produits BS! Aujourd’hui ce rêve est devenue réalité malgré d’énormes difficultés … merci beaucoup BS , hâte de texter et de témoigner :heart:️",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Cela a toujours été mon"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
